"gene","rho","p","padj"
"LINC00265",-0.149498172414624,0.553800044977954,0.707740467379986
"LINC00271",-0.445313705064838,0.0640332186628439,0.176520880420622
"LINC00276",-0.68387461849243,0.00175029030113065,0.0196414863503792
"LINC00294",0.505749136466495,0.032252333777345,0.111377834634443
"LINC00298",0.442132892885804,0.0661869259213798,0.180674635750969
"LINC00299",0.54391888261491,0.0196275832033862,0.0806956971469926
"LINC00309",0.486664263392288,0.0405503248241128,0.129772819712287
"LINC00310",0.715682740282776,0.000838601860906027,0.0129911221093013
"LINC00324",0.372155024947044,0.128308178494489,0.280108209993088
"LINC00332",0.0254464974322765,0.920165481639333,0.95443643539396
"LINC00334",-0.159040608951728,0.5284700117571,0.687284833943172
"LINC00339",-0.403963146737389,0.0963987855063674,0.231920834482621
"LINC00342",-0.200391167279177,0.42528330113537,0.601022206415312
"LINC00346",-0.14631736023559,0.562360757543834,0.712937245785863
"LINC00366",-0.480302639034218,0.04365053292155,0.136543053683769
"LINC00377",0.174944669846901,0.487477729896881,0.653783963890785
"LINC00393",-0.623439187090774,0.00570249187257121,0.0382267448753262
"LINC00402",0.197210355100143,0.432819772267149,0.607387350621748
"LINC00407",-0.731586801177949,0.00055943463403612,0.0104454137083825
"LINC00426",0.423048019811596,0.0802551310356555,0.205127480446766
"LINC00457",-0.343527715335732,0.162792364365824,0.329254364852093
"LINC00461",-0.518472385182633,0.0274953462421001,0.100092752090068
"LINC00467",0.127232487161382,0.614892896787343,0.753892985246784
"LINC00470",0.149498172414624,0.553800044977954,0.707740467379986
"LINC00471",-0.423048019811596,0.0802551310356553,0.205127480446766
"LINC00472",-0.14631736023559,0.562360757543834,0.712937245785863
"LINC00476",-0.785660608221536,0.000111458532043901,0.00461401092254391
"LINC00486",-0.203571979458212,0.417816571568208,0.594623182202397
"LINC00499",-0.159040608951728,0.5284700117571,0.687284833943172
"LINC00504",-0.461217765960011,0.0540390782118583,0.157117431358202
"LINC00511",0.559822943510082,0.0156927204091197,0.070241750111159
"LINC00513",0.737948425536018,0.000472106734672489,0.00959160291170166
"LINC00526",-0.378516649305113,0.121402829654164,0.270726125642423
"LINC00528",0.623439187090774,0.00570249187257123,0.0382267448753262
"LINC00534",0.0445313705064838,0.860723558575886,0.918435529408666
"LINC00535",-0.569365380047186,0.0136504850054704,0.0648479796774012
"LINC00539",0.346708527514767,0.158678762915013,0.324108074767388
"LINC00551",-0.36261258840994,0.139175344457912,0.296233137103471
"LINC00571",0.0349889339693802,0.890374976756647,0.936617793851861
"LINC00578",0.610715938374635,0.00709928010412565,0.0436095493137262
"LINC00589",0.165402233309797,0.511885358434621,0.674071906787096
"LINC00598",-0.0222656852532419,0.930120073215297,0.96029110339405
"LINC00607",-0.64888568452305,0.00357458670513719,0.0294598835312408
"LINC00612",-0.187667918563039,0.455841895497731,0.62717797292704
"LINC00621",-0.276730659576007,0.266281116010187,0.448643746228736
"LINC00623",0.108147614087175,0.669271495354442,0.792534158338801
"LINC00624",0.413505583274493,0.088058151428903,0.218290421888201
"LINC00629",-0.413505583274493,0.0880581514289032,0.218290421888201
"LINC00630",-0.445313705064838,0.0640332186628439,0.176520880420622
"LINC00632",-0.130413299340417,0.606003334319509,0.747105204937924
"LINC00639",-0.582088628763324,0.0112626478830826,0.0578267853116639
"LINC00641",0.575727004405255,0.0124108071879096,0.06129362284659
"LINC00645",-0.248103349964696,0.32086571602578,0.505477578698276
"LINC00649",-0.0572546192226221,0.821468781766971,0.892885187395564
"LINC00654",0.0127232487161382,0.960037505464503,0.976084894419096
"LINC00662",-0.763394922968294,0.000227708398609119,0.00645955627470705
"LINC00663",-0.820649542190916,3.01510076815527e-05,0.00226463761862693
"LINC00664",-0.553461319152013,0.0171836399395176,0.0743150264690718
"LINC00665",-0.877904161413538,1.68156363778782e-06,0.000574891816787841
"LINC00667",-0.473941014676149,0.0469279981708853,0.143269480481984
"LINC00672",0.833372790907055,1.74639235806444e-05,0.00177585713169537
"LINC00683",-0.68387461849243,0.00175029030113065,0.0196414863503792
"LINC00685",-0.607535126195601,0.00748847935709081,0.0451060319476774
"LINC00707",0.671151369776292,0.00229323921339107,0.0230591482567605
"LINC00824",-0.203571979458212,0.417816571568208,0.594623182202397
"LINC00839",-0.0318081217903456,0.900291538682441,0.942748253091155
"LINC00844",-0.553461319152013,0.0171836399395176,0.0743150264690718
"LINC00847",-0.254464974322765,0.308203920349177,0.493210841465889
"LINC00852",0.531195633898771,0.0233026480561082,0.089774277890921
"LINC00853",-0.626619999269808,0.00539075178200047,0.0370642222903215
"LINC00857",-0.232199289069523,0.353835881103551,0.537270211073
"LINC00861",0.0858819288339331,0.734734237068356,0.838072088519813
"LINC00862",0.222656852532419,0.374509395174593,0.556599220275597
"LINC00863",-0.289453908292145,0.244003604450244,0.424863669884431
"LINC00865",-0.556642131331048,0.01642479458624,0.072455450912248
"LINC00867",-0.779298983863467,0.000137817632006879,0.00510801088797086
"LINC00871",-0.852457663981262,7.03164307772056e-06,0.00108085620610946
"LINC00877",-0.585269440942359,0.0107213392095554,0.0562714227597336
"LINC00880",0.00954243653710368,0.970023176523772,0.981957809234729
"LINC00882",-0.842915227444158,1.12473451714092e-05,0.00142963850899918
"LINC00884",0.279911471755041,0.260597241698235,0.44279200562419
"LINC00885",-0.372155024947044,0.128308178494489,0.280108209993088
"LINC00886",-0.699778679387603,0.00122546757722151,0.0161139234673245
"LINC00891",0.0954243653710368,0.706435274967492,0.820471215798653
"LINC00892",0.403963146737389,0.0963987855063674,0.231920834482621
"LINC00893",-0.451675329422907,0.0598829195873201,0.168452037522623
"LINC00894",-0.381697461484147,0.118050351268215,0.265881464708932
"LINC00899",-0.645704872344016,0.00379797966284092,0.0305641796811983
"LINC00903",-0.438952080706769,0.0683939898385508,0.184715939050481
"LINC00907",-0.178125482025935,0.479470083460464,0.647511563368353
"LINC00909",-0.353070151872836,0.150665808346054,0.312505472143714
"LINC00910",0.381697461484147,0.118050351268215,0.265881464708932
"LINC00921",-0.521653197361668,0.0263961116441007,0.0973240047956254
"LINC00922",-0.667970557597258,0.0024487113917738,0.0237784026383363
"LINC00923",-0.477121826855184,0.0452667271687524,0.139921111929726
"LINC00924",-0.254464974322765,0.308203920349177,0.493210841465889
"LINC00926",0.25128416214373,0.314497010100492,0.498932811687549
"LINC00930",-0.572546192226221,0.013018892491538,0.0631023268674427
"LINC00937",-0.585269440942359,0.0107213392095554,0.0562714227597336
"LINC00939",-0.394420710200285,0.105294978665795,0.245432482892212
"LINC00944",0.0890627410129677,0.725263057271196,0.83234408858841
"LINC00954",0.108147614087175,0.669271495354442,0.792534158338801
"LINC00958",-0.124051674982348,0.623833802161858,0.760295049973417
"LINC00960",-0.407143958916424,0.0935577168136343,0.227069273769591
"LINC00963",-0.257645786501799,0.301986618416377,0.486836801347833
"LINC00964",-0.563003755689117,0.0149867497852164,0.0683154624117372
"LINC00968",0.0636162435806912,0.801985917292482,0.879810719446341
"LINC00970",-0.862000100518366,4.25053663781004e-06,0.000887198852538266
"LINC00987",-0.222656852532419,0.374509395174593,0.556599220275597
"LINC00989",-0.407143958916424,0.0935577168136343,0.227069273769591
"LINC00992",-0.788841420400571,9.99703033829498e-05,0.00439536839419182
"LINC00996",0.305357969187318,0.217869918264879,0.395980074177294
"LINC00997",-0.448494517243873,0.0619321304782058,0.172358205649452
"LINC01001",0.32126203008249,0.193623689674478,0.368072489939146
"LINC01002",-0.464398578139046,0.0521898885443222,0.153428213483375
"LINC01003",0.302177157008283,0.22294494364337,0.401304946214996
"LINC01004",0.219476040353385,0.381547140675057,0.562756490065881
"LINC01006",-0.83019197872802,2.01014076035666e-05,0.00191630197774577
"LINC01010",0.257645786501799,0.301986618416377,0.486836801347833
"LINC01011",-0.769756547326363,0.000187144974800162,0.00592795160593038
"LINC01013",-0.477121826855184,0.0452667271687524,0.139921111929726
"LINC01014",-0.0858819288339331,0.734734237068355,0.838072088519813
"LINC01023",-0.384878273663182,0.114763914732844,0.26040206719734
"LINC01031",0.699778679387603,0.00122546757722151,0.0161139234673245
"LINC01033",0.244922537785661,0.327309843688235,0.51208986038299
"LINC01060",0.0254464974322765,0.920165481639333,0.95443643539396
"LINC01063",-0.394420710200285,0.105294978665795,0.245432482892212
"LINC01068",0.811107105653813,4.42049009868422e-05,0.00281845331726075
"LINC01088",-0.429409644169666,0.0753426261257079,0.196859788305002
"LINC01089",-0.279911471755041,0.260597241698235,0.44279200562419
"LINC01090",-0.534376446077806,0.0223371497884152,0.0874133300087793
"LINC01091",-0.178125482025935,0.479470083460464,0.647511563368353
"LINC01094",-0.636162435806912,0.00453762966759012,0.0338003977004677
"LINC01106",-0.426228831990631,0.0777703947153894,0.201477548577405
"LINC01115",0.292634720471179,0.238624888514663,0.41921617031605
"LINC01116",0.394420710200285,0.105294978665795,0.245432482892212
"LINC01117",-0.120870862803313,0.632825011384589,0.766214028866399
"LINC01118",-0.200391167279177,0.42528330113537,0.601022206415312
"LINC01121",0.117690050624279,0.641865467758828,0.771787663585581
"LINC01122",-0.712501928103741,0.00090646544362387,0.0135043600913733
"LINC01126",0.601173501837532,0.00831857671844305,0.0480760879481222
"LINC01128",0.785660608221536,0.000111458532043902,0.00461401092254391
"LINC01132",0.229018476890488,0.360653398215666,0.543460463045705
"LINC01133",-0.079520304475864,0.753785040534463,0.850409852569291
"LINC01134",-0.384878273663182,0.114763914732844,0.26040206719734
"LINC01135",-0.333985278798629,0.175566555832454,0.346123407794962
"LINC01136",0.410324771095458,0.0907777271361468,0.222886521964172
"LINC01137",-0.162221421130763,0.520146924316266,0.680567031492394
"LINC01138",0.391239898021251,0.108386827798099,0.25031474591294
"LINC01139",-0.807926293474778,4.99839361891597e-05,0.0030217422887038
"LINC01140",-0.0604354314016566,0.811714193149572,0.886315018500158
"LINC01146",0.426228831990631,0.0777703947153894,0.201477548577405
"LINC01163",0.0159040608951728,0.950057491398571,0.970666219957866
"LINC01170",-0.203571979458212,0.417816571568208,0.594623182202397
"LINC01176",0.21629522817435,0.388657522750104,0.569894995090721
"LINC01182",-0.292634720471179,0.238624888514663,0.41921617031605
"LINC01184",-0.833372790907055,1.74639235806442e-05,0.00177585713169537
"LINC01185",-0.50256832428746,0.0335353188992631,0.114138660908597
"LINC01186",-0.0636162435806912,0.801985917292481,0.879810719446341
"LINC01191",0.626619999269808,0.00539075178200044,0.0370642222903215
"LINC01197",-0.0827011166548985,0.74424197810631,0.844254816010872
"LINC01203",-0.190848730742074,0.448099666041123,0.620096885890811
"LINC01208",-0.617077562732705,0.00636991665848191,0.0407185936238033
"LINC01215",0.521653197361668,0.0263961116441007,0.0973240047956254
"LINC01220",0.127232487161382,0.614892896787343,0.753892985246784
"LINC01226",0.298996344829249,0.228095681279389,0.406919411973819
"LINC01228",-0.368974212768009,0.131862150497344,0.285665309976164
"LINC01229",-0.50892994864553,0.031007592432017,0.108439074133063
"LINC01231",-0.71886355246181,0.000775030202222523,0.0123936079676374
"LINC01235",-0.308538781366352,0.21287043106092,0.390436386782626
"LINC01237",-0.559822943510082,0.0156927204091197,0.070241750111159
"LINC01238",-0.575727004405255,0.0124108071879096,0.06129362284659
"LINC01239",-0.534376446077806,0.0223371497884152,0.0874133300087793
"LINC01250",-0.318081217903456,0.198323160050998,0.373248855414886
"LINC01251",0.566184567868152,0.0143062223119229,0.0667007012045897
"LINC01252",-0.591631065300428,0.009701240222749,0.0530371911709099
"LINC01260",0.388059085842216,0.111542938135418,0.255579491597783
"LINC01266",-0.419867207632562,0.0827975391290767,0.209626200637189
"LINC01270",-0.518472385182633,0.0274953462421001,0.100092752090068
"LINC01273",-0.585269440942359,0.0107213392095554,0.0562714227597336
"LINC01277",-0.550280506972979,0.0179699311058889,0.0763991775082914
"LINC01278",-0.626619999269808,0.00539075178200047,0.0370642222903215
"LINC01285",-0.28627309611311,0.249458524877215,0.430956010610759
"LINC01290",-0.241741725606627,0.333829175779601,0.518403847328194
"LINC01301",-0.610715938374635,0.00709928010412568,0.0436095493137262
"LINC01303",0.715682740282776,0.000838601860906027,0.0129911221093013
"LINC01311",-0.219476040353385,0.381547140675057,0.562756490065881
"LINC01315",-0.4325904563487,0.0729711146315713,0.192720329252721
"LINC01320",0.11132842626621,0.660089809005101,0.785649509169397
"LINC01322",-0.108147614087175,0.669271495354441,0.792534158338801
"LINC01340",-0.238560913427592,0.340423472051444,0.524495495517334
"LINC01341",0.206752791637246,0.410420123418682,0.58827675489873
"LINC01344",-0.232199289069523,0.353835881103551,0.537270211073
"LINC01348",0.267188223038903,0.283790816044155,0.468199358627136
"LINC01350",0.368974212768009,0.131862150497344,0.285665309976164
"LINC01353",0.505749136466495,0.032252333777345,0.111377834634443
"LINC01354",-0.25128416214373,0.314497010100493,0.498932811687549
"LINC01355",-0.750671674252156,0.000331354584875741,0.00799322392153415
"LINC01357",-0.178125482025935,0.479470083460464,0.647511563368353
"LINC01358",-0.658428121060154,0.00296804359653513,0.0266063908117971
"LINC01359",-0.213114415995315,0.3958401164341,0.576716654575443
"LINC01366",0.378516649305113,0.121402829654164,0.270726125642423
"LINC01374",0.184487106384004,0.463651480367725,0.634051393393906
"LINC01376",-0.652066496702085,0.00336206946223872,0.0283807898538663
"LINC01387",-0.874723349234504,2.04428408403505e-06,0.000623632447728169
"LINC01389",0.346708527514767,0.158678762915013,0.324108074767388
"LINC01391",-0.407143958916424,0.0935577168136343,0.227069273769591
"LINC01392",-0.213114415995315,0.3958401164341,0.576716654575443
"LINC01393",0.645704872344016,0.00379797966284092,0.0305641796811983
"LINC01409",-0.311719593545387,0.207946288007384,0.38478601576133
"LINC01410",-0.458036953780977,0.0559371439534196,0.160843623470469
"LINC01411",-0.677512994134361,0.00200664248178759,0.021266549316604
"LINC01416",-0.521653197361668,0.0263961116441007,0.0973240047956254
"LINC01422",-0.655247308881119,0.00316002087286122,0.0274704313406248
"LINC01431",-0.18130629420497,0.471527767978293,0.640932554924703
"LINC01435",0.0922435531920022,0.715829665482683,0.826300293215516
"LINC01446",-0.152678984593659,0.545297428559179,0.700940147212496
"LINC01465",0.521653197361668,0.0263961116441007,0.0973240047956254
"LINC01470",-0.661608933239188,0.00278574998437507,0.0257522780606868
"LINC01471",-0.728405988998914,0.000607933276267593,0.010899375167369
"LINC01473",-0.632981623627877,0.0048087911431101,0.0349536362084788
"LINC01476",0.0318081217903456,0.900291538682441,0.942748253091155
"LINC01478",0.114509238445244,0.650954097285076,0.778138943517348
"LINC01480",-0.318081217903456,0.198323160050998,0.373248855414886
"LINC01482",-0.57890781658429,0.011825599479125,0.0596059512129053
"LINC01483",0.0540738070435875,0.831248354510442,0.8995210446184
"LINC01500",-0.470760202497115,0.0486351080191324,0.146563154545803
"LINC01502",0.658428121060154,0.00296804359653512,0.0266063908117971
"LINC01503",-0.0318081217903456,0.900291538682441,0.942748253091155
"LINC01504",-0.213114415995315,0.3958401164341,0.576716654575443
"LINC01505<7>",0.283092283934076,0.254989720732858,0.43708429913657
"LINC01506",0.311719593545387,0.207946288007384,0.38478601576133
"LINC01508",-0.0922435531920022,0.715829665482683,0.826300293215516
"LINC01510",0.0445313705064838,0.860723558575886,0.918435529408666
"LINC01513",-0.21629522817435,0.388657522750105,0.569894995090721
"LINC01515",-0.737948425536018,0.000472106734672491,0.00959160291170166
"LINC01524",0.187667918563039,0.45584189549773,0.62717797292704
"LINC01534",0.00318081217903456,0.990005838297366,0.9918064855049
"LINC01535",-0.903350658845815,2.81635775284782e-07,0.000174517368378811
"LINC01541",-0.139955735877521,0.579652823569592,0.727096143633694
"LINC01547",-0.734767613356983,0.00051421889330003,0.010075539955777
"LINC01550",-0.190848730742074,0.448099666041123,0.620096885890811
"LINC01554",0.46757939031808,0.0503888180640494,0.149978966285205
"LINC01560",-0.308538781366352,0.21287043106092,0.390436386782626
"LINC01563",-0.372155024947044,0.128308178494489,0.280108209993088
"LINC01569",-0.152678984593659,0.545297428559179,0.700940147212496
"LINC01571",-0.267188223038903,0.283790816044155,0.468199358627136
"LINC01572",-0.438952080706769,0.0683939898385508,0.184715939050481
"LINC01578",0.4325904563487,0.0729711146315712,0.192720329252721
"LINC01579",-0.32762365444056,0.184447580304517,0.357169049790847
"LINC01580",-0.295815532650214,0.233322285074124,0.413084606315607
"LINC01588",0.661608933239188,0.00278574998437507,0.0257522780606868
"LINC01597",0.108147614087175,0.669271495354442,0.792534158338801
"LINC01600",-0.407143958916424,0.0935577168136343,0.227069273769591
"LINC01605",-0.378516649305113,0.121402829654164,0.270726125642423
"LINC01607",-0.311719593545387,0.207946288007384,0.38478601576133
"LINC01612",-0.330804466619594,0.179970343304257,0.351658645780459
"LINC01615",0.664789745418223,0.00261276204300535,0.024658952189792
"LINC01618",-0.346708527514767,0.158678762915013,0.324108074767388
"LINC01619",0.741129237715052,0.000432925989333249,0.00914216128060595
"LINC01625",-0.46757939031808,0.0503888180640493,0.149978966285205
"LINC01629",0.209933603816281,0.403094473684067,0.582068185164679
"LINC01637",0.0604354314016566,0.811714193149573,0.886315018500158
"LINC01645",-0.270369035217938,0.27787792933734,0.461941772370063
"LINC01648",0.0636162435806912,0.801985917292482,0.879810719446341
"LINC01655",0.68387461849243,0.00175029030113067,0.0196414863503792
"LINC01659",-0.407143958916424,0.0935577168136343,0.227069273769591
"LINC01678",0.46757939031808,0.0503888180640494,0.149978966285205
"LINC01679",0.423048019811596,0.0802551310356555,0.205127480446766
"LINC01684",0.00318081217903456,0.990005838297366,0.9918064855049
"LINC01695",0.0986051775500713,0.697081085073464,0.812796709156869
"LINC01697",0.219476040353385,0.381547140675057,0.562756490065881
"LINC01703",-0.152678984593659,0.545297428559179,0.700940147212496
"LINC01705",0.731586801177949,0.000559434634036119,0.0104454137083825
"LINC01708",-0.206752791637246,0.410420123418682,0.58827675489873
"LINC01715",0.477121826855184,0.0452667271687523,0.139921111929726
"LINC01719",-0.766575735147329,0.000206587734561571,0.00615079307600809
"LINC01725",-0.53755725825684,0.0214032799271422,0.085187803628122
"LINC01748",0.298996344829249,0.228095681279389,0.406919411973819
"LINC01750",0.46757939031808,0.0503888180640494,0.149978966285205
"LINC01752",-0.187667918563039,0.455841895497731,0.62717797292704
"LINC01762",0.407143958916424,0.0935577168136345,0.227069273769591
"LINC01764",-0.225837664711454,0.367544688108924,0.550041027963158
"LINC01765",-0.117690050624279,0.641865467758828,0.771787663585581
"LINC01772",-0.0731586801177949,0.772972107313549,0.861711582387158
"LINC01781",0.782479796042502,0.000124046307768907,0.0047947645940539
"LINC01786",-0.528014821719737,0.0243004920465009,0.0923623647287839
"LINC01791",-0.461217765960011,0.0540390782118583,0.157117431358202
"LINC01797",-0.225837664711454,0.367544688108924,0.550041027963158
"LINC01798",-0.219476040353385,0.381547140675057,0.562756490065881
"LINC01799",-0.528014821719737,0.0243004920465009,0.0923623647287839
"LINC01801",-0.384878273663182,0.114763914732844,0.26040206719734
"LINC01806",0.451675329422907,0.0598829195873202,0.168452037522623
"LINC01807",-0.209933603816281,0.403094473684067,0.582068185164679
"LINC01811",-0.0159040608951728,0.950057491398571,0.970666219957866
"LINC01814",-0.120870862803313,0.632825011384589,0.766214028866399
"LINC01816",-0.0381697461484147,0.880473872651068,0.930695475281093
"LINC01828",-0.149498172414624,0.553800044977954,0.707740467379986
"LINC01829",-0.127232487161382,0.614892896787343,0.753892985246784
"LINC01836",-0.14631736023559,0.562360757543834,0.712937245785863
"LINC01837",-0.235380101248557,0.347092469256987,0.530933932955088
"LINC01841",0.32126203008249,0.193623689674478,0.368072489939146
"LINC01852",-0.359431776230905,0.142935587138887,0.301197636278108
"LINC01856",-0.50256832428746,0.0335353188992631,0.114138660908597
"LINC01857",0.728405988998914,0.000607933276267594,0.010899375167369
"LINC01862",0.429409644169666,0.0753426261257077,0.196859788305002
"LINC01871",0.213114415995315,0.3958401164341,0.576716654575443
"LINC01876",-0.652066496702085,0.00336206946223872,0.0283807898538663
"LINC01877",-0.451675329422907,0.0598829195873201,0.168452037522623
"LINC01886",-0.591631065300428,0.009701240222749,0.0530371911709099
"LINC01891",0.165402233309797,0.511885358434621,0.674071906787096
"LINC01908",-0.0763394922968294,0.763362171846459,0.85585822150534
"LINC01909",-0.117690050624279,0.641865467758828,0.771787663585581
"LINC01913",0.505749136466495,0.032252333777345,0.111377834634443
"LINC01915",0.14631736023559,0.562360757543833,0.712937245785863
"LINC01917",-0.264007410859868,0.289779951171068,0.474252777465426
"LINC01924",-0.139955735877521,0.579652823569592,0.727096143633694
"LINC01931",-0.0699778679387603,0.782613570424074,0.868067600153212
"LINC01933",-0.435771268527735,0.0706551434074342,0.188867732357241
"LINC01934",0.295815532650214,0.233322285074124,0.413084606315607
"LINC01943",0.563003755689117,0.0149867497852164,0.0683154624117372
"LINC01948",-0.209933603816281,0.403094473684067,0.582068185164679
"LINC01949",0.39760152237932,0.102266774696692,0.240522817632631
"LINC01950",0.276730659576007,0.266281116010187,0.448643746228736
"LINC01952",0.368974212768009,0.131862150497344,0.285665309976164
"LINC01954",-0.607535126195601,0.00748847935709081,0.0451060319476774
"LINC01970",0.264007410859868,0.289779951171067,0.474252777465426
"LINC01973",0.00318081217903456,0.990005838297366,0.9918064855049
"LINC01990",-0.836553603086089,1.51281052920551e-05,0.00165732154605614
"LINC01992",-0.801564669116709,6.34896712234677e-05,0.00337516539059021
"LINC01997",0.0667970557597257,0.792285273328889,0.874052780952406
"LINC02006",-0.203571979458212,0.417816571568208,0.594623182202397
"LINC02015",0.645704872344016,0.00379797966284092,0.0305641796811983
"LINC02018",-0.445313705064838,0.0640332186628439,0.176520880420622
"LINC02021",-0.617077562732705,0.00636991665848191,0.0407185936238033
"LINC02035",-0.279911471755041,0.260597241698235,0.44279200562419
"LINC02054",-0.232199289069523,0.353835881103551,0.537270211073
"LINC02055",0.050892994864553,0.841051573716376,0.905435238352898
"LINC02056",-0.0922435531920022,0.715829665482683,0.826300293215516
"LINC02057",0.461217765960011,0.0540390782118582,0.157117431358202
"LINC02062",-0.260826598680834,0.295845253243969,0.480373036896059
"LINC02066",-0.28627309611311,0.249458524877215,0.430956010610759
"LINC02068",-0.0254464974322765,0.920165481639333,0.95443643539396
"LINC02076",-0.36261258840994,0.139175344457912,0.296233137103471
"LINC02084",0.305357969187318,0.217869918264879,0.395980074177294
"LINC02085",0.0222656852532419,0.930120073215297,0.96029110339405
"LINC02086",0.143136548056555,0.570978659303129,0.719492617903008
"LINC02100",0.213114415995315,0.3958401164341,0.576716654575443
"LINC02102",-0.384878273663182,0.114763914732844,0.26040206719734
"LINC02109",-0.0349889339693802,0.890374976756648,0.936617793851861
"LINC02112",-0.273549847396972,0.27204135028264,0.455484922296248
"LINC02126",-0.785660608221536,0.000111458532043901,0.00461401092254391
"LINC02128",-0.225837664711454,0.367544688108924,0.550041027963158
"LINC02132",0.413505583274493,0.088058151428903,0.218290421888201
"LINC02136",-0.461217765960011,0.0540390782118583,0.157117431358202
"LINC02137",-0.801564669116709,6.34896712234677e-05,0.00337516539059021
"LINC02145",-0.152678984593659,0.545297428559179,0.700940147212496
"LINC02147",0.483483451213253,0.0420786529648235,0.132968543368842
"LINC02149",0.575727004405255,0.0124108071879096,0.06129362284659
"LINC02150",0.680693806313396,0.00187484757739851,0.0203817722654797
"LINC02154",0.25128416214373,0.314497010100492,0.498932811687549
"LINC02160",-0.534376446077806,0.0223371497884152,0.0874133300087793
"LINC02163",0.0986051775500713,0.697081085073464,0.812796709156869
"LINC02166",-0.333985278798629,0.175566555832454,0.346123407794962
"LINC02175",-0.728405988998914,0.000607933276267593,0.010899375167369
"LINC02193",-0.302177157008283,0.22294494364337,0.401304946214996
"LINC02195",0.190848730742074,0.448099666041123,0.620096885890811
"LINC02198",-0.356250964051871,0.146765583697146,0.306693514504237
"LINC02202",-0.0572546192226221,0.821468781766971,0.892885187395564
"LINC02206",-0.464398578139046,0.0521898885443222,0.153428213483375
"LINC02207",-0.178125482025935,0.479470083460464,0.647511563368353
"LINC02208",0.0190848730742074,0.940084544711248,0.964751911659215
"LINC02223",0.232199289069523,0.35383588110355,0.537270211073
"LINC02224",-0.130413299340417,0.606003334319509,0.747105204937924
"LINC02227",-0.308538781366352,0.21287043106092,0.390436386782626
"LINC02235",-0.636162435806912,0.00453762966759012,0.0338003977004677
"LINC02240",-0.190848730742074,0.448099666041123,0.620096885890811
"LINC02241",-0.0986051775500713,0.697081085073463,0.812796709156869
"LINC02245",-0.028627309611311,0.910222171117746,0.948239751554786
"LINC02246",-0.36261258840994,0.139175344457912,0.296233137103471
"LINC02250",-0.365793400588974,0.135484366693722,0.291316363822361
"LINC02253",-0.423048019811596,0.0802551310356553,0.205127480446766
"LINC02254",-0.429409644169666,0.0753426261257079,0.196859788305002
"LINC02256",0.0986051775500713,0.697081085073464,0.812796709156869
"LINC02257",0.642524060164981,0.00403266513971033,0.0316062122748287
"LINC02259",0.572546192226221,0.013018892491538,0.0631023268674427
"LINC02265",0.499387512108426,0.0348573005566734,0.117090532396794
"LINC02268",-0.0699778679387603,0.782613570424074,0.868067600153212
"LINC02273",-0.159040608951728,0.5284700117571,0.687284833943172
"LINC02284",-0.079520304475864,0.753785040534463,0.850409852569291
"LINC02289",-0.11132842626621,0.660089809005101,0.785649509169397
"LINC02296",0.165402233309797,0.511885358434621,0.674071906787096
"LINC02298",-0.610715938374635,0.00709928010412568,0.0436095493137262
"LINC02301",-0.563003755689117,0.0149867497852164,0.0683154624117372
"LINC02312",0.0222656852532419,0.930120073215297,0.96029110339405
"LINC02313",-0.46757939031808,0.0503888180640493,0.149978966285205
"LINC02315",-0.372155024947044,0.128308178494489,0.280108209993088
"LINC02316",-0.302177157008283,0.22294494364337,0.401304946214996
"LINC02319",0.0731586801177949,0.77297210731355,0.861711582387158
"LINC02320",0.257645786501799,0.301986618416377,0.486836801347833
"LINC02321",0.0477121826855184,0.850877093167995,0.911361847373639
"LINC02323",-0.155859796772693,0.536853795247363,0.694407952117415
"LINC02325",0.174944669846901,0.487477729896881,0.653783963890785
"LINC02328",-0.0222656852532419,0.930120073215297,0.96029110339405
"LINC02334",-0.438952080706769,0.0683939898385508,0.184715939050481
"LINC02336",-0.566184567868152,0.0143062223119229,0.0667007012045897
"LINC02340",-0.279911471755041,0.260597241698235,0.44279200562419
"LINC02341",0.480302639034218,0.04365053292155,0.136543053683769
"LINC02343",-0.547099694793944,0.0187843495221918,0.0785480528628304
"LINC02345",-0.0731586801177949,0.772972107313549,0.861711582387158
"LINC02349",0.460418857277438,0.0545111799164096,0.158466821076453
"LINC02351",0.489845075571322,0.0390647863739189,0.126405947945241
"LINC02352",0.0318081217903456,0.900291538682441,0.942748253091155
"LINC02356",-0.744310049894087,0.000396511486454179,0.00866860668676953
"LINC02361",-0.229018476890488,0.360653398215665,0.543460463045705
"LINC02362",0.32762365444056,0.184447580304517,0.357169049790847
"LINC02363",0.0477121826855184,0.850877093167995,0.911361847373639
"LINC02365",0.566184567868152,0.0143062223119229,0.0667007012045897
"LINC02367",0.601173501837532,0.00831857671844305,0.0480760879481222
"LINC02384",0.0890627410129677,0.725263057271196,0.83234408858841
"LINC02388",0.0890627410129677,0.725263057271196,0.83234408858841
"LINC02389",0.21629522817435,0.388657522750104,0.569894995090721
"LINC02391",0.314900405724421,0.203097275387943,0.379103442875603
"LINC02397",0.693417055029534,0.00141697022997858,0.0174624628279958
"LINC02398",-0.264007410859868,0.289779951171068,0.474252777465426
"LINC02404",0.270369035217938,0.277877929337339,0.461941772370063
"LINC02416",0.550280506972979,0.0179699311058889,0.0763991775082914
"LINC02422",-0.232199289069523,0.353835881103551,0.537270211073
"LINC02427",-0.489845075571322,0.0390647863739189,0.126405947945241
"LINC02432",0.4325904563487,0.0729711146315712,0.192720329252721
