"mode","iteration","rho","mae","pairwise_concordance","mode_label"
"stable",81,-0.737948425536018,4.22439525418106,0.19047619047619,"Housekeeping-like gene sets"
"stable",82,-0.846096039623193,3.91406983873749,0.111111111111111,"Housekeeping-like gene sets"
"stable",83,-0.79520304475864,3.5582652543315,0.158730158730159,"Housekeeping-like gene sets"
"stable",84,-0.801564669116709,3.84178002869177,0.134920634920635,"Housekeeping-like gene sets"
"stable",85,-0.842915227444158,3.92855027129904,0.119047619047619,"Housekeeping-like gene sets"
"stable",86,-0.76021411078926,4.16896284206599,0.174603174603175,"Housekeeping-like gene sets"
"stable",87,-0.846096039623193,3.91389452630803,0.119047619047619,"Housekeeping-like gene sets"
"stable",88,-0.83019197872802,4.3341729479106,0.126984126984127,"Housekeeping-like gene sets"
"stable",89,-0.836553603086089,3.88520320113658,0.119047619047619,"Housekeeping-like gene sets"
"stable",90,-0.658428121060154,3.99866723780035,0.23015873015873,"Housekeeping-like gene sets"
"stable",91,-0.801564669116709,4.30838102767218,0.142857142857143,"Housekeeping-like gene sets"
"stable",92,-0.79520304475864,3.70455473929701,0.150793650793651,"Housekeeping-like gene sets"
"stable",93,-0.779298983863467,3.70787283629922,0.150793650793651,"Housekeeping-like gene sets"
"stable",94,-0.72522517681988,4.2457034129501,0.198412698412698,"Housekeeping-like gene sets"
"stable",95,-0.734767613356983,4.4357409880679,0.19047619047619,"Housekeeping-like gene sets"
"stable",96,-0.741129237715052,3.77232044356555,0.182539682539683,"Housekeeping-like gene sets"
"stable",97,-0.849276851802227,4.022168591373,0.126984126984127,"Housekeeping-like gene sets"
"stable",98,-0.804745481295744,3.89500265139414,0.142857142857143,"Housekeeping-like gene sets"
"stable",99,-0.846096039623193,4.01160089116339,0.119047619047619,"Housekeeping-like gene sets"
"stable",100,-0.820649542190916,3.57345672791965,0.134920634920635,"Housekeeping-like gene sets"
"stable",101,-0.709321115924707,3.8722810359692,0.214285714285714,"Housekeeping-like gene sets"
"stable",102,-0.747490862073121,3.74597505491735,0.174603174603175,"Housekeeping-like gene sets"
"stable",103,-0.884265785771608,4.44847917025667,0.0873015873015873,"Housekeeping-like gene sets"
"stable",104,-0.842915227444158,3.69669462467268,0.119047619047619,"Housekeeping-like gene sets"
"stable",105,-0.779298983863467,3.81874729847124,0.158730158730159,"Housekeeping-like gene sets"
"stable",106,-0.597992689658497,4.46842840005265,0.261904761904762,"Housekeeping-like gene sets"
"stable",107,-0.737948425536018,4.60387133380156,0.182539682539683,"Housekeeping-like gene sets"
"stable",108,-0.788841420400571,3.98866601223909,0.158730158730159,"Housekeeping-like gene sets"
"stable",109,-0.807926293474778,4.01335421946524,0.134920634920635,"Housekeeping-like gene sets"
"stable",110,-0.788841420400571,3.73612829083894,0.142857142857143,"Housekeeping-like gene sets"
"stable",111,-0.839734415265124,4.40120557290347,0.126984126984127,"Housekeeping-like gene sets"
"stable",112,-0.858819288339331,3.7300143670973,0.111111111111111,"Housekeeping-like gene sets"
"stable",113,-0.912893095382919,3.87684029296204,0.0714285714285714,"Housekeeping-like gene sets"
"stable",114,-0.769756547326363,3.59087422334677,0.158730158730159,"Housekeeping-like gene sets"
"stable",115,-0.712501928103741,4.31213282839082,0.206349206349206,"Housekeeping-like gene sets"
"stable",116,-0.680693806313396,4.35790153549813,0.222222222222222,"Housekeeping-like gene sets"
"stable",117,-0.896989034487746,3.95204856316689,0.0952380952380952,"Housekeeping-like gene sets"
"stable",118,-0.785660608221536,3.8863216886321,0.158730158730159,"Housekeeping-like gene sets"
"stable",119,-0.655247308881119,4.3208687125091,0.23015873015873,"Housekeeping-like gene sets"
"stable",120,-0.750671674252156,3.99803158578375,0.174603174603175,"Housekeeping-like gene sets"
"stable",121,-0.849276851802227,4.20316223492946,0.103174603174603,"Housekeeping-like gene sets"
"stable",122,-0.664789745418223,3.60645048024149,0.238095238095238,"Housekeeping-like gene sets"
"stable",123,-0.763394922968294,4.28325755248346,0.166666666666667,"Housekeeping-like gene sets"
"stable",124,-0.881084973592573,3.48719976658908,0.0952380952380952,"Housekeeping-like gene sets"
"stable",125,-0.779298983863467,3.680337936456,0.158730158730159,"Housekeeping-like gene sets"
"stable",126,-0.699778679387603,3.65233051974637,0.206349206349206,"Housekeeping-like gene sets"
"stable",127,-0.906531471024849,3.47056037387105,0.0793650793650794,"Housekeeping-like gene sets"
"stable",128,-0.906531471024849,3.78732756275183,0.0634920634920635,"Housekeeping-like gene sets"
"stable",129,-0.741129237715052,4.31907104061961,0.182539682539683,"Housekeeping-like gene sets"
"stable",130,-0.785660608221536,3.87627331839347,0.166666666666667,"Housekeeping-like gene sets"
"stable",131,-0.855638476160296,4.1874586557945,0.126984126984127,"Housekeeping-like gene sets"
"stable",132,-0.728405988998914,4.20775470159824,0.19047619047619,"Housekeeping-like gene sets"
"stable",133,-0.702959491566638,3.79440813896157,0.198412698412698,"Housekeeping-like gene sets"
"stable",134,-0.8651809126974,3.63186708584755,0.0873015873015873,"Housekeeping-like gene sets"
"stable",135,-0.744310049894087,3.85975221038798,0.19047619047619,"Housekeeping-like gene sets"
"stable",136,-0.827011166548985,4.41727720010075,0.119047619047619,"Housekeeping-like gene sets"
"stable",137,-0.814287917832847,3.69037626155193,0.134920634920635,"Housekeeping-like gene sets"
"stable",138,-0.79520304475864,4.03837913824931,0.150793650793651,"Housekeeping-like gene sets"
"stable",139,-0.855638476160296,3.86132472213016,0.111111111111111,"Housekeeping-like gene sets"
"stable",140,-0.836553603086089,3.86270226868109,0.119047619047619,"Housekeeping-like gene sets"
"stable",141,-0.846096039623193,4.11658026881506,0.126984126984127,"Housekeeping-like gene sets"
"stable",142,-0.652066496702085,3.79992456222228,0.23015873015873,"Housekeeping-like gene sets"
"stable",143,-0.874723349234504,4.13712680791839,0.0952380952380952,"Housekeeping-like gene sets"
"stable",144,-0.766575735147329,3.83761078740762,0.166666666666667,"Housekeeping-like gene sets"
"stable",145,-0.72522517681988,3.92599429073122,0.19047619047619,"Housekeeping-like gene sets"
"stable",146,-0.776118171684433,4.25381206516563,0.158730158730159,"Housekeeping-like gene sets"
"stable",147,-0.823830354369951,4.0630550086928,0.134920634920635,"Housekeeping-like gene sets"
"stable",148,-0.76021411078926,3.71660714037213,0.158730158730159,"Housekeeping-like gene sets"
"stable",149,-0.776118171684433,3.98117744659135,0.158730158730159,"Housekeeping-like gene sets"
"stable",150,-0.792022232579605,3.97712799334624,0.142857142857143,"Housekeeping-like gene sets"
"stable",151,-0.83019197872802,4.0869377890954,0.126984126984127,"Housekeeping-like gene sets"
"stable",152,-0.871542537055469,3.65924484682776,0.103174603174603,"Housekeeping-like gene sets"
"stable",153,-0.722044364640845,3.94685734708364,0.19047619047619,"Housekeeping-like gene sets"
"stable",154,-0.858819288339331,4.17088074556649,0.0952380952380952,"Housekeeping-like gene sets"
"stable",155,-0.858819288339331,4.12765209605417,0.103174603174603,"Housekeeping-like gene sets"
"stable",156,-0.807926293474778,4.21715112242439,0.134920634920635,"Housekeeping-like gene sets"
"stable",157,-0.744310049894087,3.7380882056264,0.19047619047619,"Housekeeping-like gene sets"
"stable",158,-0.798383856937674,4.41560962588152,0.142857142857143,"Housekeeping-like gene sets"
"stable",159,-0.896989034487746,3.97043733183831,0.0714285714285714,"Housekeeping-like gene sets"
"stable",160,-0.785660608221536,3.80971047321415,0.150793650793651,"Housekeeping-like gene sets"
"stable",161,-0.804745481295744,4.02380370525303,0.142857142857143,"Housekeeping-like gene sets"
"stable",162,-0.766575735147329,4.00952137240096,0.166666666666667,"Housekeeping-like gene sets"
"stable",163,-0.839734415265124,3.80201236854628,0.119047619047619,"Housekeeping-like gene sets"
"stable",164,-0.912893095382919,3.48050803650402,0.0634920634920635,"Housekeeping-like gene sets"
"stable",165,-0.833372790907055,3.79847538187343,0.119047619047619,"Housekeeping-like gene sets"
"stable",166,-0.90016984666678,3.65029930188517,0.0714285714285714,"Housekeeping-like gene sets"
"stable",167,-0.846096039623193,3.99100266216562,0.103174603174603,"Housekeeping-like gene sets"
"stable",168,-0.709321115924707,4.47706546447178,0.198412698412698,"Housekeeping-like gene sets"
"stable",169,-0.645704872344016,4.24867163427462,0.238095238095238,"Housekeeping-like gene sets"
"stable",170,-0.779298983863467,4.12497447607929,0.166666666666667,"Housekeeping-like gene sets"
"stable",171,-0.645704872344016,3.97373762759236,0.238095238095238,"Housekeeping-like gene sets"
"stable",172,-0.766575735147329,4.47353743429178,0.19047619047619,"Housekeeping-like gene sets"
"stable",173,-0.896989034487746,3.86253939907533,0.0873015873015873,"Housekeeping-like gene sets"
"stable",174,-0.833372790907055,3.88628773660939,0.126984126984127,"Housekeeping-like gene sets"
"stable",175,-0.887446597950642,4.12990696159833,0.0952380952380952,"Housekeeping-like gene sets"
"stable",176,-0.801564669116709,4.15203352201961,0.150793650793651,"Housekeeping-like gene sets"
"stable",177,-0.6902362428505,4.39908768231721,0.214285714285714,"Housekeeping-like gene sets"
"stable",178,-0.737948425536018,4.00239191902594,0.182539682539683,"Housekeeping-like gene sets"
"stable",179,-0.868361724876435,3.93473347941337,0.0952380952380952,"Housekeeping-like gene sets"
"stable",180,-0.72522517681988,4.18398317345458,0.182539682539683,"Housekeeping-like gene sets"
"stable",181,-0.877904161413538,3.92802565001517,0.0952380952380952,"Housekeeping-like gene sets"
"stable",182,-0.747490862073121,4.31584954419149,0.182539682539683,"Housekeeping-like gene sets"
"stable",183,-0.801564669116709,3.66177009587013,0.134920634920635,"Housekeeping-like gene sets"
"stable",184,-0.6902362428505,3.74270030532742,0.206349206349206,"Housekeeping-like gene sets"
"stable",185,-0.776118171684433,3.82275521746777,0.158730158730159,"Housekeeping-like gene sets"
"stable",186,-0.811107105653813,3.72041377296713,0.134920634920635,"Housekeeping-like gene sets"
"stable",187,-0.75385248643119,4.09465889509601,0.174603174603175,"Housekeeping-like gene sets"
"stable",188,-0.750671674252156,3.5252003167165,0.174603174603175,"Housekeeping-like gene sets"
"stable",189,-0.842915227444158,3.40209992301737,0.126984126984127,"Housekeeping-like gene sets"
"stable",190,-0.792022232579605,4.74430743506741,0.150793650793651,"Housekeeping-like gene sets"
"stable",191,-0.75385248643119,3.96935632320554,0.182539682539683,"Housekeeping-like gene sets"
"stable",192,-0.928797156278091,4.09109888865468,0.0555555555555556,"Housekeeping-like gene sets"
"stable",193,-0.820649542190916,4.22312601179926,0.142857142857143,"Housekeeping-like gene sets"
"stable",194,-0.871542537055469,3.59539903530616,0.0793650793650794,"Housekeeping-like gene sets"
"stable",195,-0.877904161413538,3.70160206707533,0.0873015873015873,"Housekeeping-like gene sets"
"stable",196,-0.792022232579605,4.04928590221277,0.150793650793651,"Housekeeping-like gene sets"
"stable",197,-0.868361724876435,3.6232138727903,0.103174603174603,"Housekeeping-like gene sets"
"stable",198,-0.896989034487746,4.15297668635866,0.0793650793650794,"Housekeeping-like gene sets"
"stable",199,-0.693417055029534,4.48599929461183,0.214285714285714,"Housekeeping-like gene sets"
"stable",200,-0.788841420400571,3.81105616661666,0.158730158730159,"Housekeeping-like gene sets"
"stable",201,-0.820649542190916,4.10116691362958,0.126984126984127,"Housekeeping-like gene sets"
"stable",202,-0.807926293474778,3.98948494889106,0.134920634920635,"Housekeeping-like gene sets"
"stable",203,-0.731586801177949,4.31390986716372,0.182539682539683,"Housekeeping-like gene sets"
"stable",204,-0.792022232579605,3.9875550621635,0.150793650793651,"Housekeeping-like gene sets"
"stable",205,-0.788841420400571,3.79992785339362,0.150793650793651,"Housekeeping-like gene sets"
"stable",206,-0.842915227444158,3.93796043190286,0.119047619047619,"Housekeeping-like gene sets"
"stable",207,-0.871542537055469,4.03217277295805,0.0873015873015873,"Housekeeping-like gene sets"
"stable",208,-0.731586801177949,4.01223547680638,0.198412698412698,"Housekeeping-like gene sets"
"stable",209,-0.820649542190916,3.99282592374825,0.126984126984127,"Housekeeping-like gene sets"
"stable",210,-0.763394922968294,4.34200591648395,0.166666666666667,"Housekeeping-like gene sets"
"stable",211,-0.610715938374635,4.1227484704516,0.261904761904762,"Housekeeping-like gene sets"
"stable",212,-0.839734415265124,3.63402100470247,0.126984126984127,"Housekeeping-like gene sets"
"stable",213,-0.766575735147329,3.73123748415916,0.166666666666667,"Housekeeping-like gene sets"
"stable",214,-0.827011166548985,3.94612604662955,0.134920634920635,"Housekeeping-like gene sets"
"stable",215,-0.868361724876435,3.62893009618322,0.103174603174603,"Housekeeping-like gene sets"
"stable",216,-0.747490862073121,4.24437861225606,0.174603174603175,"Housekeeping-like gene sets"
"stable",217,-0.814287917832847,3.71679428713026,0.150793650793651,"Housekeeping-like gene sets"
"stable",218,-0.747490862073121,3.96716723068261,0.166666666666667,"Housekeeping-like gene sets"
"stable",219,-0.83019197872802,3.75282420685096,0.126984126984127,"Housekeeping-like gene sets"
"stable",220,-0.782479796042502,3.97354660771586,0.150793650793651,"Housekeeping-like gene sets"
"stable",221,-0.779298983863467,3.99588154692123,0.158730158730159,"Housekeeping-like gene sets"
"stable",222,-0.737948425536018,4.37991159052772,0.198412698412698,"Housekeeping-like gene sets"
"stable",223,-0.71886355246181,4.15982470729057,0.206349206349206,"Housekeeping-like gene sets"
"stable",224,-0.849276851802227,3.75848631999659,0.111111111111111,"Housekeeping-like gene sets"
"stable",225,-0.750671674252156,4.12811198655203,0.182539682539683,"Housekeeping-like gene sets"
"stable",226,-0.776118171684433,4.64205031533534,0.166666666666667,"Housekeeping-like gene sets"
"stable",227,-0.896989034487746,4.18663697474939,0.0873015873015873,"Housekeeping-like gene sets"
"stable",228,-0.804745481295744,3.90169886286778,0.142857142857143,"Housekeeping-like gene sets"
"stable",229,-0.737948425536018,4.25221026142728,0.174603174603175,"Housekeeping-like gene sets"
"stable",230,-0.792022232579605,3.88112504029482,0.158730158730159,"Housekeeping-like gene sets"
"stable",231,-0.849276851802227,3.94906787377469,0.103174603174603,"Housekeeping-like gene sets"
"stable",232,-0.8651809126974,4.29877552958049,0.103174603174603,"Housekeeping-like gene sets"
"stable",233,-0.855638476160296,3.80513951375622,0.111111111111111,"Housekeeping-like gene sets"
"stable",234,-0.722044364640845,4.17663281750143,0.19047619047619,"Housekeeping-like gene sets"
"stable",235,-0.792022232579605,3.77024352758817,0.150793650793651,"Housekeeping-like gene sets"
"stable",236,-0.788841420400571,4.07411149756996,0.158730158730159,"Housekeeping-like gene sets"
"stable",237,-0.75385248643119,3.75504952622636,0.166666666666667,"Housekeeping-like gene sets"
"stable",238,-0.807926293474778,3.90074047156206,0.142857142857143,"Housekeeping-like gene sets"
"stable",239,-0.807926293474778,4.50115577134273,0.142857142857143,"Housekeeping-like gene sets"
"stable",240,-0.849276851802227,3.79364420340077,0.126984126984127,"Housekeeping-like gene sets"
"stable",241,-0.804745481295744,3.83604783717612,0.150793650793651,"Housekeeping-like gene sets"
"stable",242,-0.788841420400571,3.93215091544955,0.150793650793651,"Housekeeping-like gene sets"
"stable",243,-0.722044364640845,3.74636183047809,0.206349206349206,"Housekeeping-like gene sets"
"stable",244,-0.769756547326363,3.52474447597194,0.166666666666667,"Housekeeping-like gene sets"
"stable",245,-0.836553603086089,3.88290782801585,0.134920634920635,"Housekeeping-like gene sets"
"stable",246,-0.741129237715052,4.20128296668348,0.182539682539683,"Housekeeping-like gene sets"
"stable",247,-0.833372790907055,3.54883097374309,0.111111111111111,"Housekeeping-like gene sets"
"stable",248,-0.772937359505398,4.18847681798419,0.174603174603175,"Housekeeping-like gene sets"
"stable",249,-0.919254719740988,3.92959221384247,0.0634920634920635,"Housekeeping-like gene sets"
"stable",250,-0.807926293474778,3.68279945912492,0.142857142857143,"Housekeeping-like gene sets"
"permuted",1,-0.524834009540702,2.98474565546421,0.26984126984127,"Permuted LH labels"
"permuted",2,-0.14631736023559,2.49910541589463,0.46031746031746,"Permuted LH labels"
"permuted",3,-0.244922537785661,2.62953218720949,0.404761904761905,"Permuted LH labels"
"permuted",4,-0.0731586801177949,2.38473374393229,0.46031746031746,"Permuted LH labels"
"permuted",5,0.0604354314016566,2.3496078967006,0.507936507936508,"Permuted LH labels"
"permuted",6,0.178125482025935,2.22547855209347,0.571428571428571,"Permuted LH labels"
"permuted",7,0.32762365444056,1.92156608301335,0.650793650793651,"Permuted LH labels"
"permuted",8,-0.267188223038903,2.84552720613667,0.404761904761905,"Permuted LH labels"
"permuted",9,0.0731586801177949,2.42036922093076,0.53968253968254,"Permuted LH labels"
"permuted",10,-0.178125482025935,2.5330413643085,0.420634920634921,"Permuted LH labels"
"permuted",11,0.0318081217903456,2.59570320664699,0.515873015873016,"Permuted LH labels"
"permuted",12,-0.0890627410129677,2.45222292884177,0.444444444444444,"Permuted LH labels"
"permuted",13,-0.171763857667866,2.44321067002987,0.428571428571429,"Permuted LH labels"
"permuted",14,0,2.44475267038357,0.5,"Permuted LH labels"
"permuted",15,-0.407143958916424,3.23851166195485,0.341269841269841,"Permuted LH labels"
"permuted",16,-0.124051674982348,2.70001928922008,0.452380952380952,"Permuted LH labels"
"permuted",17,0.238560913427592,2.35070623222708,0.603174603174603,"Permuted LH labels"
"permuted",18,-0.0445313705064838,2.56270949458637,0.476190476190476,"Permuted LH labels"
"permuted",19,-0.0763394922968294,2.49444708165603,0.46031746031746,"Permuted LH labels"
"permuted",20,-0.343527715335732,2.44095584837271,0.365079365079365,"Permuted LH labels"
"permuted",21,0.197210355100143,2.2419568242252,0.587301587301587,"Permuted LH labels"
"permuted",22,0.0127232487161382,2.41189933993788,0.5,"Permuted LH labels"
"permuted",23,0.337166090977663,2.30311029766782,0.611111111111111,"Permuted LH labels"
"permuted",24,0.0572546192226221,2.38091179208331,0.507936507936508,"Permuted LH labels"
"permuted",25,-0.305357969187318,2.74443090211965,0.380952380952381,"Permuted LH labels"
"permuted",26,-0.0349889339693802,2.54441334122063,0.492063492063492,"Permuted LH labels"
"permuted",27,-0.289453908292145,2.78488396855773,0.373015873015873,"Permuted LH labels"
"permuted",28,0.388059085842216,2.16115847386636,0.650793650793651,"Permuted LH labels"
"permuted",29,0.21629522817435,2.2973568930765,0.587301587301587,"Permuted LH labels"
"permuted",30,0.127232487161382,2.15756037408676,0.547619047619048,"Permuted LH labels"
"permuted",31,0.0890627410129677,2.29870066161493,0.53968253968254,"Permuted LH labels"
"permuted",32,0.0827011166548985,2.05536527232798,0.547619047619048,"Permuted LH labels"
"permuted",33,-0.356250964051871,2.61441966779355,0.349206349206349,"Permuted LH labels"
"permuted",34,-0.25128416214373,2.79871494635704,0.396825396825397,"Permuted LH labels"
"permuted",35,-0.4325904563487,2.87168364877269,0.317460317460317,"Permuted LH labels"
"permuted",36,0.206752791637246,2.05242343113252,0.595238095238095,"Permuted LH labels"
"permuted",37,-0.0254464974322765,2.46983156246728,0.476190476190476,"Permuted LH labels"
"permuted",38,0.114509238445244,2.13083904077506,0.563492063492063,"Permuted LH labels"
"permuted",39,-0.200391167279177,2.46456045696853,0.412698412698413,"Permuted LH labels"
"permuted",40,-0.346708527514767,2.65460023158654,0.365079365079365,"Permuted LH labels"
"permuted",41,0.079520304475864,2.30585133804235,0.531746031746032,"Permuted LH labels"
"permuted",42,-0.289453908292145,2.55236670944235,0.380952380952381,"Permuted LH labels"
"permuted",43,-0.238560913427592,2.67695655009589,0.412698412698413,"Permuted LH labels"
"permuted",44,-0.391239898021251,2.78827344907021,0.341269841269841,"Permuted LH labels"
"permuted",45,-0.079520304475864,2.5315394403837,0.436507936507937,"Permuted LH labels"
"permuted",46,0.445313705064838,2.04852868402001,0.698412698412698,"Permuted LH labels"
"permuted",47,-0.499387512108426,2.66882085565789,0.30952380952381,"Permuted LH labels"
"permuted",48,-0.0159040608951728,2.19207952979387,0.5,"Permuted LH labels"
"permuted",49,-0.308538781366352,2.74076583734016,0.380952380952381,"Permuted LH labels"
"permuted",50,-0.391239898021251,2.8657352515501,0.341269841269841,"Permuted LH labels"
"permuted",51,-0.190848730742074,2.68756827825491,0.436507936507937,"Permuted LH labels"
"permuted",52,-0.0445313705064838,2.43264631563697,0.5,"Permuted LH labels"
"permuted",53,0.171763857667866,2.16957790769902,0.563492063492063,"Permuted LH labels"
"permuted",54,-0.340346903156698,2.65195419945675,0.365079365079365,"Permuted LH labels"
"permuted",55,0.244922537785661,2.23793720876424,0.603174603174603,"Permuted LH labels"
"permuted",56,0.0890627410129677,2.3934271420147,0.531746031746032,"Permuted LH labels"
"permuted",57,0.127232487161382,2.18630788193151,0.555555555555556,"Permuted LH labels"
"permuted",58,0.0954243653710368,2.43094319167267,0.53968253968254,"Permuted LH labels"
"permuted",59,-0.279911471755041,2.48511111507998,0.380952380952381,"Permuted LH labels"
"permuted",60,-0.368974212768009,2.88214000699888,0.365079365079365,"Permuted LH labels"
"permuted",61,-0.171763857667866,2.40646674495109,0.436507936507937,"Permuted LH labels"
"permuted",62,-0.582088628763324,3.21757862619458,0.26984126984127,"Permuted LH labels"
"permuted",63,0.108147614087175,2.35827753616676,0.563492063492063,"Permuted LH labels"
"permuted",64,-0.473941014676149,3.02707626013545,0.277777777777778,"Permuted LH labels"
"permuted",65,-0.260826598680834,2.68825883557589,0.388888888888889,"Permuted LH labels"
"permuted",66,-0.413505583274493,2.68052815019215,0.341269841269841,"Permuted LH labels"
"permuted",67,-0.108147614087175,2.54572393178762,0.444444444444444,"Permuted LH labels"
"permuted",68,-0.0890627410129677,2.43368965714788,0.476190476190476,"Permuted LH labels"
"permuted",69,-0.349889339693802,2.78546861329746,0.333333333333333,"Permuted LH labels"
"permuted",70,-0.194029542921108,2.73312752183661,0.420634920634921,"Permuted LH labels"
"permuted",71,-0.0731586801177949,2.52576765799529,0.46031746031746,"Permuted LH labels"
"permuted",72,-0.496206699929391,3.04194070257577,0.293650793650794,"Permuted LH labels"
"permuted",73,-0.750671674252156,3.39698158222028,0.166666666666667,"Permuted LH labels"
"permuted",74,-0.206752791637246,2.9968601179326,0.420634920634921,"Permuted LH labels"
"permuted",75,0.550280506972979,1.78376407555843,0.746031746031746,"Permuted LH labels"
"permuted",76,-0.267188223038903,2.55819544081509,0.380952380952381,"Permuted LH labels"
"permuted",77,-0.308538781366352,2.63764463664732,0.380952380952381,"Permuted LH labels"
"permuted",78,-0.114509238445244,2.44636460063593,0.444444444444444,"Permuted LH labels"
"permuted",79,-0.311719593545387,2.66952430332857,0.365079365079365,"Permuted LH labels"
"permuted",80,0.0318081217903456,2.41407488772543,0.5,"Permuted LH labels"
"permuted",81,-0.174944669846901,2.38486459218114,0.428571428571429,"Permuted LH labels"
"permuted",82,-0.143136548056555,2.58193734514481,0.444444444444444,"Permuted LH labels"
"permuted",83,-0.0540738070435875,2.19923136611315,0.468253968253968,"Permuted LH labels"
"permuted",84,0.130413299340417,2.06525806458606,0.547619047619048,"Permuted LH labels"
"permuted",85,0.0636162435806912,2.39901068043334,0.547619047619048,"Permuted LH labels"
"permuted",86,-0.0190848730742074,2.64589089256787,0.492063492063492,"Permuted LH labels"
"permuted",87,-0.10496680190814,2.65042895447403,0.46031746031746,"Permuted LH labels"
"permuted",88,-0.127232487161382,2.62564735287887,0.444444444444444,"Permuted LH labels"
"permuted",89,-0.00954243653710368,2.38786315148973,0.492063492063492,"Permuted LH labels"
"permuted",90,0.0890627410129677,2.49542581511445,0.531746031746032,"Permuted LH labels"
"permuted",91,-0.407143958916424,2.6873254216959,0.30952380952381,"Permuted LH labels"
"permuted",92,0.206752791637246,2.50818075647412,0.563492063492063,"Permuted LH labels"
"permuted",93,-0.0604354314016566,2.59029484591465,0.476190476190476,"Permuted LH labels"
"permuted",94,-0.101785989729106,2.53570580898612,0.468253968253968,"Permuted LH labels"
"permuted",95,-0.524834009540702,3.26739453399291,0.293650793650794,"Permuted LH labels"
"permuted",96,-0.32126203008249,3.10592048264198,0.373015873015873,"Permuted LH labels"
"permuted",97,0.0954243653710368,2.36794055319709,0.523809523809524,"Permuted LH labels"
"permuted",98,-0.0922435531920022,2.55946716902839,0.452380952380952,"Permuted LH labels"
"permuted",99,-0.0127232487161382,2.53210125947915,0.507936507936508,"Permuted LH labels"
"permuted",100,-0.572546192226221,2.91006248394459,0.285714285714286,"Permuted LH labels"
"permuted",101,-0.410324771095458,2.77302048365439,0.333333333333333,"Permuted LH labels"
"permuted",102,-0.340346903156698,2.51658789655229,0.349206349206349,"Permuted LH labels"
"permuted",103,0.21629522817435,2.1233191476616,0.603174603174603,"Permuted LH labels"
"permuted",104,-0.0413505583274493,2.65820315192488,0.5,"Permuted LH labels"
"permuted",105,0.130413299340417,2.33833593549249,0.555555555555556,"Permuted LH labels"
"permuted",106,0.314900405724421,2.19030986694057,0.626984126984127,"Permuted LH labels"
"permuted",107,0.0413505583274493,2.64596126588903,0.5,"Permuted LH labels"
"permuted",108,0.0381697461484147,2.60757084909272,0.523809523809524,"Permuted LH labels"
"permuted",109,-0.305357969187318,3.051047982575,0.380952380952381,"Permuted LH labels"
"permuted",110,-0.359431776230905,2.79078232472439,0.349206349206349,"Permuted LH labels"
"permuted",111,0,2.50005710180712,0.5,"Permuted LH labels"
"permuted",112,-0.283092283934076,2.77974711560594,0.373015873015873,"Permuted LH labels"
"permuted",113,0.0159040608951728,2.43794696308627,0.492063492063492,"Permuted LH labels"
"permuted",114,0.0445313705064838,2.53968999095279,0.53968253968254,"Permuted LH labels"
"permuted",115,0.0636162435806912,2.62079191423608,0.53968253968254,"Permuted LH labels"
"permuted",116,-0.50256832428746,2.70728898395402,0.301587301587302,"Permuted LH labels"
"permuted",117,0.270369035217938,2.38319932156319,0.611111111111111,"Permuted LH labels"
"permuted",118,-0.0222656852532419,2.83606416914478,0.468253968253968,"Permuted LH labels"
"permuted",119,0.159040608951728,2.13276364039064,0.571428571428571,"Permuted LH labels"
"permuted",120,0.0349889339693802,2.17330238124154,0.476190476190476,"Permuted LH labels"
"permuted",121,0.346708527514767,1.9948988140279,0.650793650793651,"Permuted LH labels"
"permuted",122,-0.0159040608951728,2.10120486099965,0.492063492063492,"Permuted LH labels"
"permuted",123,0.0254464974322765,2.62354144195685,0.507936507936508,"Permuted LH labels"
"permuted",124,-0.0127232487161382,2.33773507844996,0.5,"Permuted LH labels"
"permuted",125,0.267188223038903,2.04532896745062,0.611111111111111,"Permuted LH labels"
"permuted",126,0.270369035217938,2.21172721452796,0.611111111111111,"Permuted LH labels"
"permuted",127,-0.136774923698486,2.74351948093533,0.444444444444444,"Permuted LH labels"
"permuted",128,0.448494517243873,2.09155639797476,0.682539682539683,"Permuted LH labels"
"permuted",129,0.152678984593659,2.23688819658288,0.563492063492063,"Permuted LH labels"
"permuted",130,-0.0127232487161382,2.4118154386627,0.492063492063492,"Permuted LH labels"
"permuted",131,-0.229018476890488,2.33817031681068,0.420634920634921,"Permuted LH labels"
"permuted",132,-0.46757939031808,3.0108808101309,0.317460317460317,"Permuted LH labels"
"permuted",133,-0.295815532650214,2.51581289770464,0.380952380952381,"Permuted LH labels"
"permuted",134,0.248103349964696,2.11949209583412,0.595238095238095,"Permuted LH labels"
"permuted",135,0.143136548056555,2.23600975606187,0.571428571428571,"Permuted LH labels"
"permuted",136,0.203571979458212,2.21845327185429,0.571428571428571,"Permuted LH labels"
"permuted",137,-0.25128416214373,2.56565779754267,0.388888888888889,"Permuted LH labels"
"permuted",138,0.0127232487161382,2.43528035869608,0.5,"Permuted LH labels"
"permuted",139,-0.556642131331048,3.10330247976662,0.253968253968254,"Permuted LH labels"
"permuted",140,0.219476040353385,2.20651626149618,0.595238095238095,"Permuted LH labels"
"permuted",141,-0.130413299340417,2.62829040531738,0.444444444444444,"Permuted LH labels"
"permuted",142,-0.171763857667866,2.49057314117738,0.420634920634921,"Permuted LH labels"
"permuted",143,-0.305357969187318,2.54383260524138,0.373015873015873,"Permuted LH labels"
"permuted",144,-0.0890627410129677,2.59943268910043,0.46031746031746,"Permuted LH labels"
